 ---------------------------------------------------------------------------------------------------------------------------------- 
|                                          Memory leak report for:  03/17/2020 12:22:37                                            |
 ---------------------------------------------------------------------------------------------------------------------------------- 


638 memory leaks found:

Alloc.   Addr       Size       Addr       Size                        BreakOn BreakOn              
Number Reported   Reported    Actual     Actual     Unused    Method  Dealloc Realloc Allocated by 
------ ---------- ---------- ---------- ---------- ---------- -------- ------- ------- --------------------------------------------------- 
000503 0x08F15FC8 0x00000050 0x08F15FB8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000509 0x08F16040 0x00000050 0x08F16030 0x00000070 0x00000000 new         N       N    ??(00000)::??
000511 0x08F160B8 0x00000050 0x08F160A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000517 0x08F16130 0x00000050 0x08F16120 0x00000070 0x00000000 new         N       N    ??(00000)::??
000513 0x08F161A8 0x00000050 0x08F16198 0x00000070 0x00000000 new         N       N    ??(00000)::??
000518 0x08F16220 0x00000050 0x08F16210 0x00000070 0x00000000 new         N       N    ??(00000)::??
000519 0x08F16298 0x00000050 0x08F16288 0x00000070 0x00000000 new         N       N    ??(00000)::??
000520 0x08F16310 0x00000050 0x08F16300 0x00000070 0x00000000 new         N       N    ??(00000)::??
000529 0x08F16428 0x00000050 0x08F16418 0x00000070 0x00000000 new         N       N    ??(00000)::??
000527 0x08F164A0 0x00000050 0x08F16490 0x00000070 0x00000000 new         N       N    ??(00000)::??
000530 0x08F16518 0x00000050 0x08F16508 0x00000070 0x00000000 new         N       N    ??(00000)::??
000521 0x08F16590 0x00000050 0x08F16580 0x00000070 0x00000000 new         N       N    ??(00000)::??
000549 0x08F16608 0x00000050 0x08F165F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000524 0x08F16680 0x00000050 0x08F16670 0x00000070 0x00000000 new         N       N    ??(00000)::??
000552 0x08F166F8 0x00000050 0x08F166E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000546 0x08F16770 0x00000050 0x08F16760 0x00000070 0x00000000 new         N       N    ??(00000)::??
000528 0x08F167E8 0x00000050 0x08F167D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000536 0x08F16860 0x00000050 0x08F16850 0x00000070 0x00000000 new         N       N    ??(00000)::??
000547 0x08F168D8 0x00000050 0x08F168C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000531 0x08F16950 0x00000050 0x08F16940 0x00000070 0x00000000 new         N       N    ??(00000)::??
000534 0x08F169C8 0x00000050 0x08F169B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000541 0x08F16A40 0x00000050 0x08F16A30 0x00000070 0x00000000 new         N       N    ??(00000)::??
000533 0x08F16AB8 0x00000050 0x08F16AA8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000525 0x08F16B30 0x00000050 0x08F16B20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000535 0x08F16BA8 0x00000050 0x08F16B98 0x00000070 0x00000000 new         N       N    ??(00000)::??
000537 0x08F16C20 0x00000050 0x08F16C10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000538 0x08F16C98 0x00000050 0x08F16C88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000532 0x08F16D10 0x00000050 0x08F16D00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000545 0x08F16D88 0x00000050 0x08F16D78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000523 0x08F16E00 0x00000050 0x08F16DF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000522 0x08F16E78 0x00000050 0x08F16E68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000548 0x08F16EF0 0x00000050 0x08F16EE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000550 0x08F16F68 0x00000050 0x08F16F58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000540 0x08F16FE0 0x00000050 0x08F16FD0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000526 0x08F17058 0x00000050 0x08F17048 0x00000070 0x00000000 new         N       N    ??(00000)::??
000551 0x08F170D0 0x00000050 0x08F170C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000544 0x08F17148 0x00000050 0x08F17138 0x00000070 0x00000000 new         N       N    ??(00000)::??
000542 0x08F171C0 0x00000050 0x08F171B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000539 0x08F17238 0x00000050 0x08F17228 0x00000070 0x00000000 new         N       N    ??(00000)::??
000543 0x08F172B0 0x00000050 0x08F172A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000564 0x08F17328 0x00000050 0x08F17318 0x00000070 0x00000000 new         N       N    ??(00000)::??
000571 0x08F173A0 0x00000050 0x08F17390 0x00000070 0x00000000 new         N       N    ??(00000)::??
000567 0x08F17418 0x00000050 0x08F17408 0x00000070 0x00000000 new         N       N    ??(00000)::??
000556 0x08F17490 0x00000050 0x08F17480 0x00000070 0x00000000 new         N       N    ??(00000)::??
000572 0x08F17508 0x00000050 0x08F174F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000578 0x08F17580 0x00000050 0x08F17570 0x00000070 0x00000000 new         N       N    ??(00000)::??
000579 0x08F175F8 0x00000050 0x08F175E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000580 0x08F17670 0x00000050 0x08F17660 0x00000070 0x00000000 new         N       N    ??(00000)::??
000558 0x08F176E8 0x00000050 0x08F176D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000563 0x08F17760 0x00000050 0x08F17750 0x00000070 0x00000000 new         N       N    ??(00000)::??
000581 0x08F177D8 0x00000050 0x08F177C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000301 0x08F077F0 0x00000050 0x08F077E0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000582 0x08F17850 0x00000050 0x08F17840 0x00000070 0x00000000 new         N       N    ??(00000)::??
000303 0x08F07868 0x00000050 0x08F07858 0x00000070 0x00000000 new         N       N    ??(00000)::??
000559 0x08F178C8 0x00000050 0x08F178B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000307 0x08F078E0 0x00000050 0x08F078D0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000583 0x08F17940 0x00000050 0x08F17930 0x00000070 0x00000000 new         N       N    ??(00000)::??
000288 0x08F07958 0x00000050 0x08F07948 0x00000070 0x00000000 new         N       N    ??(00000)::??
000584 0x08F179B8 0x00000050 0x08F179A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000300 0x08F079D0 0x00000050 0x08F079C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000569 0x08F17A30 0x00000050 0x08F17A20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000308 0x08F07A48 0x00000050 0x08F07A38 0x00000070 0x00000000 new         N       N    ??(00000)::??
000561 0x08F17AA8 0x00000050 0x08F17A98 0x00000070 0x00000000 new         N       N    ??(00000)::??
000295 0x08F07AC0 0x00000050 0x08F07AB0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000557 0x08F17B20 0x00000050 0x08F17B10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000291 0x08F07B38 0x00000050 0x08F07B28 0x00000070 0x00000000 new         N       N    ??(00000)::??
000574 0x08F17B98 0x00000050 0x08F17B88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000576 0x08F17C10 0x00000050 0x08F17C00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000298 0x08F07C28 0x00000050 0x08F07C18 0x00000070 0x00000000 new         N       N    ??(00000)::??
000573 0x08F17C88 0x00000050 0x08F17C78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000310 0x08F07CA0 0x00000050 0x08F07C90 0x00000070 0x00000000 new         N       N    ??(00000)::??
000554 0x08F17D00 0x00000050 0x08F17CF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000305 0x08F07D18 0x00000050 0x08F07D08 0x00000070 0x00000000 new         N       N    ??(00000)::??
000568 0x08F17D78 0x00000050 0x08F17D68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000292 0x08F07D90 0x00000050 0x08F07D80 0x00000070 0x00000000 new         N       N    ??(00000)::??
000565 0x08F17DF0 0x00000050 0x08F17DE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000311 0x08F07E08 0x00000050 0x08F07DF8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000570 0x08F17E68 0x00000050 0x08F17E58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000314 0x08F07E80 0x00000050 0x08F07E70 0x00000070 0x00000000 new         N       N    ??(00000)::??
000575 0x08F17EE0 0x00000050 0x08F17ED0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000315 0x08F07EF8 0x00000050 0x08F07EE8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000555 0x08F17F58 0x00000050 0x08F17F48 0x00000070 0x00000000 new         N       N    ??(00000)::??
000316 0x08F07F70 0x00000050 0x08F07F60 0x00000070 0x00000000 new         N       N    ??(00000)::??
000577 0x08F17FD0 0x00000050 0x08F17FC0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000297 0x08F07FE8 0x00000050 0x08F07FD8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000560 0x08F18048 0x00000050 0x08F18038 0x00000070 0x00000000 new         N       N    ??(00000)::??
000294 0x08F08060 0x00000050 0x08F08050 0x00000070 0x00000000 new         N       N    ??(00000)::??
000566 0x08F180C0 0x00000050 0x08F180B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000317 0x08F080D8 0x00000050 0x08F080C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000553 0x08F18138 0x00000050 0x08F18128 0x00000070 0x00000000 new         N       N    ??(00000)::??
000318 0x08F08150 0x00000050 0x08F08140 0x00000070 0x00000000 new         N       N    ??(00000)::??
000562 0x08F181B0 0x00000050 0x08F181A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000302 0x08F081C8 0x00000050 0x08F081B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000585 0x08F18228 0x00000050 0x08F18218 0x00000070 0x00000000 new         N       N    ??(00000)::??
000309 0x08F08240 0x00000050 0x08F08230 0x00000070 0x00000000 new         N       N    ??(00000)::??
000587 0x08F182A0 0x00000050 0x08F18290 0x00000070 0x00000000 new         N       N    ??(00000)::??
000293 0x08F082B8 0x00000050 0x08F082A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000586 0x08F18318 0x00000050 0x08F18308 0x00000070 0x00000000 new         N       N    ??(00000)::??
000313 0x08F08330 0x00000050 0x08F08320 0x00000070 0x00000000 new         N       N    ??(00000)::??
000312 0x08F083A8 0x00000050 0x08F08398 0x00000070 0x00000000 new         N       N    ??(00000)::??
000296 0x08F08420 0x00000050 0x08F08410 0x00000070 0x00000000 new         N       N    ??(00000)::??
000289 0x08F08498 0x00000050 0x08F08488 0x00000070 0x00000000 new         N       N    ??(00000)::??
000304 0x08F08510 0x00000050 0x08F08500 0x00000070 0x00000000 new         N       N    ??(00000)::??
000306 0x08F08588 0x00000050 0x08F08578 0x00000070 0x00000000 new         N       N    ??(00000)::??
000290 0x08F08600 0x00000050 0x08F085F0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000299 0x08F08678 0x00000050 0x08F08668 0x00000070 0x00000000 new         N       N    ??(00000)::??
000319 0x08F086F0 0x00000050 0x08F086E0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000371 0x08F087F8 0x00000050 0x08F087E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000358 0x08F08870 0x00000050 0x08F08860 0x00000070 0x00000000 new         N       N    ??(00000)::??
000385 0x08F088E8 0x00000050 0x08F088D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000375 0x08F08960 0x00000050 0x08F08950 0x00000070 0x00000000 new         N       N    ??(00000)::??
000370 0x08F089D8 0x00000050 0x08F089C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000386 0x08F08A50 0x00000050 0x08F08A40 0x00000070 0x00000000 new         N       N    ??(00000)::??
000380 0x08F08AC8 0x00000050 0x08F08AB8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000377 0x08F08B40 0x00000050 0x08F08B30 0x00000070 0x00000000 new         N       N    ??(00000)::??
000368 0x08F08BB8 0x00000050 0x08F08BA8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000382 0x08F08C30 0x00000050 0x08F08C20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000366 0x08F08CA8 0x00000050 0x08F08C98 0x00000070 0x00000000 new         N       N    ??(00000)::??
000383 0x08F08D20 0x00000050 0x08F08D10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000362 0x08F08D98 0x00000050 0x08F08D88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000361 0x08F08E10 0x00000050 0x08F08E00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000378 0x08F08E88 0x00000050 0x08F08E78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000355 0x08F08F00 0x00000050 0x08F08EF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000356 0x08F08F78 0x00000050 0x08F08F68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000363 0x08F08FF0 0x00000050 0x08F08FE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000360 0x08F09068 0x00000050 0x08F09058 0x00000070 0x00000000 new         N       N    ??(00000)::??
000369 0x08F090E0 0x00000050 0x08F090D0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000372 0x08F09158 0x00000050 0x08F09148 0x00000070 0x00000000 new         N       N    ??(00000)::??
000373 0x08F091D0 0x00000050 0x08F091C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000374 0x08F09248 0x00000050 0x08F09238 0x00000070 0x00000000 new         N       N    ??(00000)::??
000364 0x08F092C0 0x00000050 0x08F092B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000379 0x08F09338 0x00000050 0x08F09328 0x00000070 0x00000000 new         N       N    ??(00000)::??
000359 0x08F093B0 0x00000050 0x08F093A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000365 0x08F09428 0x00000050 0x08F09418 0x00000070 0x00000000 new         N       N    ??(00000)::??
000376 0x08F094A0 0x00000050 0x08F09490 0x00000070 0x00000000 new         N       N    ??(00000)::??
000357 0x08F09518 0x00000050 0x08F09508 0x00000070 0x00000000 new         N       N    ??(00000)::??
000381 0x08F09590 0x00000050 0x08F09580 0x00000070 0x00000000 new         N       N    ??(00000)::??
000384 0x08F09608 0x00000050 0x08F095F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000367 0x08F09680 0x00000050 0x08F09670 0x00000070 0x00000000 new         N       N    ??(00000)::??
000345 0x08F096F8 0x00000050 0x08F096E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000349 0x08F09770 0x00000050 0x08F09760 0x00000070 0x00000000 new         N       N    ??(00000)::??
000350 0x08F097E8 0x00000050 0x08F097D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000322 0x08F09860 0x00000050 0x08F09850 0x00000070 0x00000000 new         N       N    ??(00000)::??
000351 0x08F098D8 0x00000050 0x08F098C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000320 0x08F09950 0x00000050 0x08F09940 0x00000070 0x00000000 new         N       N    ??(00000)::??
000332 0x08F099C8 0x00000050 0x08F099B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000329 0x08F09A40 0x00000050 0x08F09A30 0x00000070 0x00000000 new         N       N    ??(00000)::??
000323 0x08F09AB8 0x00000050 0x08F09AA8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000324 0x08F09B30 0x00000050 0x08F09B20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000325 0x08F09BA8 0x00000050 0x08F09B98 0x00000070 0x00000000 new         N       N    ??(00000)::??
000326 0x08F09C20 0x00000050 0x08F09C10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000328 0x08F09C98 0x00000050 0x08F09C88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000333 0x08F09D10 0x00000050 0x08F09D00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000321 0x08F09D88 0x00000050 0x08F09D78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000327 0x08F09E00 0x00000050 0x08F09DF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000337 0x08F09E78 0x00000050 0x08F09E68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000339 0x08F09EF0 0x00000050 0x08F09EE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000340 0x08F09F68 0x00000050 0x08F09F58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000111 0x08EF9FB8 0x00000050 0x08EF9FA8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000336 0x08F09FE0 0x00000050 0x08F09FD0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000116 0x08EFA030 0x00000050 0x08EFA020 0x00000070 0x00000000 new         N       N    ??(00000)::??
000342 0x08F0A058 0x00000050 0x08F0A048 0x00000070 0x00000000 new         N       N    ??(00000)::??
000117 0x08EFA0A8 0x00000050 0x08EFA098 0x00000070 0x00000000 new         N       N    ??(00000)::??
000338 0x08F0A0D0 0x00000050 0x08F0A0C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000118 0x08EFA120 0x00000050 0x08EFA110 0x00000070 0x00000000 new         N       N    ??(00000)::??
000343 0x08F0A148 0x00000050 0x08F0A138 0x00000070 0x00000000 new         N       N    ??(00000)::??
000119 0x08EFA198 0x00000050 0x08EFA188 0x00000070 0x00000000 new         N       N    ??(00000)::??
000346 0x08F0A1C0 0x00000050 0x08F0A1B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000120 0x08EFA210 0x00000050 0x08EFA200 0x00000070 0x00000000 new         N       N    ??(00000)::??
000347 0x08F0A238 0x00000050 0x08F0A228 0x00000070 0x00000000 new         N       N    ??(00000)::??
000121 0x08EFA288 0x00000050 0x08EFA278 0x00000070 0x00000000 new         N       N    ??(00000)::??
000335 0x08F0A2B0 0x00000050 0x08F0A2A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000114 0x08EFA300 0x00000050 0x08EFA2F0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000331 0x08F0A328 0x00000050 0x08F0A318 0x00000070 0x00000000 new         N       N    ??(00000)::??
000099 0x08EFA378 0x00000050 0x08EFA368 0x00000070 0x00000000 new         N       N    ??(00000)::??
000341 0x08F0A3A0 0x00000050 0x08F0A390 0x00000070 0x00000000 new         N       N    ??(00000)::??
000090 0x08EFA3F0 0x00000050 0x08EFA3E0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000348 0x08F0A418 0x00000050 0x08F0A408 0x00000070 0x00000000 new         N       N    ??(00000)::??
000098 0x08EFA468 0x00000050 0x08EFA458 0x00000070 0x00000000 new         N       N    ??(00000)::??
000330 0x08F0A490 0x00000050 0x08F0A480 0x00000070 0x00000000 new         N       N    ??(00000)::??
000091 0x08EFA4E0 0x00000050 0x08EFA4D0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000334 0x08F0A508 0x00000050 0x08F0A4F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000092 0x08EFA558 0x00000050 0x08EFA548 0x00000070 0x00000000 new         N       N    ??(00000)::??
000344 0x08F0A580 0x00000050 0x08F0A570 0x00000070 0x00000000 new         N       N    ??(00000)::??
000096 0x08EFA5D0 0x00000050 0x08EFA5C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000353 0x08F0A5F8 0x00000050 0x08F0A5E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000094 0x08EFA648 0x00000050 0x08EFA638 0x00000070 0x00000000 new         N       N    ??(00000)::??
000354 0x08F0A670 0x00000050 0x08F0A660 0x00000070 0x00000000 new         N       N    ??(00000)::??
000100 0x08EFA6C0 0x00000050 0x08EFA6B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000352 0x08F0A6E8 0x00000050 0x08F0A6D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000097 0x08EFA738 0x00000050 0x08EFA728 0x00000070 0x00000000 new         N       N    ??(00000)::??
000102 0x08EFA7B0 0x00000050 0x08EFA7A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000106 0x08EFA828 0x00000050 0x08EFA818 0x00000070 0x00000000 new         N       N    ??(00000)::??
000093 0x08EFA8A0 0x00000050 0x08EFA890 0x00000070 0x00000000 new         N       N    ??(00000)::??
000110 0x08EFA918 0x00000050 0x08EFA908 0x00000070 0x00000000 new         N       N    ??(00000)::??
000095 0x08EFA990 0x00000050 0x08EFA980 0x00000070 0x00000000 new         N       N    ??(00000)::??
000101 0x08EFAA08 0x00000050 0x08EFA9F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000104 0x08EFAA80 0x00000050 0x08EFAA70 0x00000070 0x00000000 new         N       N    ??(00000)::??
000112 0x08EFAAF8 0x00000050 0x08EFAAE8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000105 0x08EFAB70 0x00000050 0x08EFAB60 0x00000070 0x00000000 new         N       N    ??(00000)::??
000113 0x08EFABE8 0x00000050 0x08EFABD8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000115 0x08EFAC60 0x00000050 0x08EFAC50 0x00000070 0x00000000 new         N       N    ??(00000)::??
000107 0x08EFACD8 0x00000050 0x08EFACC8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000108 0x08EFAD50 0x00000050 0x08EFAD40 0x00000070 0x00000000 new         N       N    ??(00000)::??
000103 0x08EFADC8 0x00000050 0x08EFADB8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000109 0x08EFAE40 0x00000050 0x08EFAE30 0x00000070 0x00000000 new         N       N    ??(00000)::??
000122 0x08EFAEB8 0x00000050 0x08EFAEA8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000124 0x08EFAFC0 0x00000050 0x08EFAFB0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000130 0x08EFB038 0x00000050 0x08EFB028 0x00000070 0x00000000 new         N       N    ??(00000)::??
000133 0x08EFB0B0 0x00000050 0x08EFB0A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000128 0x08EFB128 0x00000050 0x08EFB118 0x00000070 0x00000000 new         N       N    ??(00000)::??
000140 0x08EFB1A0 0x00000050 0x08EFB190 0x00000070 0x00000000 new         N       N    ??(00000)::??
000144 0x08EFB218 0x00000050 0x08EFB208 0x00000070 0x00000000 new         N       N    ??(00000)::??
000151 0x08EFB290 0x00000050 0x08EFB280 0x00000070 0x00000000 new         N       N    ??(00000)::??
000153 0x08EFB308 0x00000050 0x08EFB2F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000131 0x08EFB380 0x00000050 0x08EFB370 0x00000070 0x00000000 new         N       N    ??(00000)::??
000136 0x08EFB3F8 0x00000050 0x08EFB3E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000138 0x08EFB470 0x00000050 0x08EFB460 0x00000070 0x00000000 new         N       N    ??(00000)::??
000154 0x08EFB4E8 0x00000050 0x08EFB4D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000132 0x08EFB560 0x00000050 0x08EFB550 0x00000070 0x00000000 new         N       N    ??(00000)::??
000152 0x08EFB5D8 0x00000050 0x08EFB5C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000145 0x08EFB650 0x00000050 0x08EFB640 0x00000070 0x00000000 new         N       N    ??(00000)::??
000147 0x08EFB6C8 0x00000050 0x08EFB6B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000135 0x08EFB740 0x00000050 0x08EFB730 0x00000070 0x00000000 new         N       N    ??(00000)::??
000129 0x08EFB7B8 0x00000050 0x08EFB7A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000127 0x08EFB830 0x00000050 0x08EFB820 0x00000070 0x00000000 new         N       N    ??(00000)::??
000150 0x08EFB8A8 0x00000050 0x08EFB898 0x00000070 0x00000000 new         N       N    ??(00000)::??
000139 0x08EFB920 0x00000050 0x08EFB910 0x00000070 0x00000000 new         N       N    ??(00000)::??
000125 0x08EFB998 0x00000050 0x08EFB988 0x00000070 0x00000000 new         N       N    ??(00000)::??
000146 0x08EFBA10 0x00000050 0x08EFBA00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000141 0x08EFBA88 0x00000050 0x08EFBA78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000148 0x08EFBB00 0x00000050 0x08EFBAF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000149 0x08EFBB78 0x00000050 0x08EFBB68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000126 0x08EFBBF0 0x00000050 0x08EFBBE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000142 0x08EFBC68 0x00000050 0x08EFBC58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000134 0x08EFBCE0 0x00000050 0x08EFBCD0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000143 0x08EFBD58 0x00000050 0x08EFBD48 0x00000070 0x00000000 new         N       N    ??(00000)::??
000123 0x08EFBDD0 0x00000050 0x08EFBDC0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000137 0x08EFBE48 0x00000050 0x08EFBE38 0x00000070 0x00000000 new         N       N    ??(00000)::??
000155 0x08EFBEC0 0x00000050 0x08EFBEB0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000170 0x08EFBFC8 0x00000050 0x08EFBFB8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000159 0x08EFC040 0x00000050 0x08EFC030 0x00000070 0x00000000 new         N       N    ??(00000)::??
000175 0x08EFC0B8 0x00000050 0x08EFC0A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000173 0x08EFC130 0x00000050 0x08EFC120 0x00000070 0x00000000 new         N       N    ??(00000)::??
000176 0x08EFC1A8 0x00000050 0x08EFC198 0x00000070 0x00000000 new         N       N    ??(00000)::??
000160 0x08EFC220 0x00000050 0x08EFC210 0x00000070 0x00000000 new         N       N    ??(00000)::??
000166 0x08EFC298 0x00000050 0x08EFC288 0x00000070 0x00000000 new         N       N    ??(00000)::??
000177 0x08EFC310 0x00000050 0x08EFC300 0x00000070 0x00000000 new         N       N    ??(00000)::??
000178 0x08EFC388 0x00000050 0x08EFC378 0x00000070 0x00000000 new         N       N    ??(00000)::??
000164 0x08EFC400 0x00000050 0x08EFC3F0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000181 0x08EFC478 0x00000050 0x08EFC468 0x00000070 0x00000000 new         N       N    ??(00000)::??
000182 0x08EFC4F0 0x00000050 0x08EFC4E0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000179 0x08EFC568 0x00000050 0x08EFC558 0x00000070 0x00000000 new         N       N    ??(00000)::??
000165 0x08EFC5E0 0x00000050 0x08EFC5D0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000180 0x08EFC658 0x00000050 0x08EFC648 0x00000070 0x00000000 new         N       N    ??(00000)::??
000183 0x08EFC6D0 0x00000050 0x08EFC6C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000184 0x08EFC748 0x00000050 0x08EFC738 0x00000070 0x00000000 new         N       N    ??(00000)::??
000185 0x08EFC7C0 0x00000050 0x08EFC7B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000186 0x08EFC838 0x00000050 0x08EFC828 0x00000070 0x00000000 new         N       N    ??(00000)::??
000172 0x08EFC8B0 0x00000050 0x08EFC8A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000187 0x08EFC928 0x00000050 0x08EFC918 0x00000070 0x00000000 new         N       N    ??(00000)::??
000158 0x08EFC9A0 0x00000050 0x08EFC990 0x00000070 0x00000000 new         N       N    ??(00000)::??
000169 0x08EFCA18 0x00000050 0x08EFCA08 0x00000070 0x00000000 new         N       N    ??(00000)::??
